"Biomarker","Description","Phenotype","HUNT_all","UKBB","HUNT_reduced","Analysis_type","Design","key"
"Total_L","Total Lipids in Lipoprotein Particles","BC","0.992(95% CI:0.857-1.148; P=0.9136520785)","1.006(95% CI:0.983-1.029; P=0.6196549853)","1.036(95% CI:0.887-1.21; P=0.6510902933)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"Total_PL","Total Phospholipids in Lipoprotein Particles","BC","0.995(95% CI:0.86-1.15; P=0.9417198404)","1.001(95% CI:0.978-1.025; P=0.9437307458)","1.031(95% CI:0.883-1.203; P=0.7027296949)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"Total_TG","Total Triglycerides","BC","1.073(95% CI:0.934-1.234; P=0.3203679338)","1.021(95% CI:0.998-1.046; P=0.0795557673)","1.108(95% CI:0.949-1.294; P=0.1929872483)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"Tyr","Tyrosine","BC","1.039(95% CI:0.912-1.183; P=0.5679986171)","0.992(95% CI:0.969-1.015; P=0.4879170554)","1.116(95% CI:0.966-1.289; P=0.1351118892)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"Unsaturation","Degree of Unsaturation","BC","0.886(95% CI:0.776-1.013; P=0.0772815255)","0.97(95% CI:0.948-0.994; P=0.0127753467)","0.881(95% CI:0.755-1.028; P=0.1073431348)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"Val","Valine","BC","1.055(95% CI:0.926-1.203; P=0.4186597415)","1.024(95% CI:1.001-1.048; P=0.044841412)","1.159(95% CI:1.002-1.339; P=0.046334318)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"VLDL_C","VLDL Cholesterol","BC","0.996(95% CI:0.863-1.148; P=0.9531103452)","1.012(95% CI:0.989-1.036; P=0.3044602192)","1.034(95% CI:0.885-1.207; P=0.6768719059)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"VLDL_CE","Cholesteryl Esters in VLDL","BC","0.986(95% CI:0.856-1.136; P=0.8461374935)","1.01(95% CI:0.987-1.034; P=0.3771225874)","1.021(95% CI:0.875-1.191; P=0.7921619564)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"VLDL_FC","Free Cholesterol in VLDL","BC","1.018(95% CI:0.884-1.172; P=0.8094511915)","1.015(95% CI:0.992-1.039; P=0.2059987176)","1.056(95% CI:0.905-1.233; P=0.4872764203)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"VLDL_L","Total Lipids in VLDL","BC","1.037(95% CI:0.898-1.197; P=0.6237479069)","1.018(95% CI:0.994-1.043; P=0.1354975054)","1.077(95% CI:0.92-1.262; P=0.3562473618)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"VLDL_PL","Phospholipids in VLDL","BC","1.032(95% CI:0.895-1.189; P=0.6661688264)","1.016(95% CI:0.993-1.041; P=0.1725775432)","1.068(95% CI:0.914-1.248; P=0.4078394695)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"VLDL_TG","Triglycerides in VLDL","BC","1.077(95% CI:0.939-1.236; P=0.2890988052)","1.021(95% CI:0.997-1.045; P=0.0867602164)","1.118(95% CI:0.958-1.304; P=0.1570299433)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"XL_HDL_C","Cholesterol in Very Large HDL","BC","1.016(95% CI:0.885-1.166; P=0.8198379099)","0.987(95% CI:0.963-1.012; P=0.3059205095)","0.976(95% CI:0.831-1.145; P=0.7635337698)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"XL_HDL_CE","Cholesteryl Esters in Very Large HDL","BC","1.013(95% CI:0.882-1.163; P=0.8587647388)","0.986(95% CI:0.961-1.01; P=0.2538161741)","0.971(95% CI:0.827-1.141; P=0.7237460733)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"XL_HDL_FC","Free Cholesterol in Very Large HDL","BC","1.028(95% CI:0.897-1.178; P=0.6947073251)","0.993(95% CI:0.969-1.017; P=0.5473282764)","0.989(95% CI:0.846-1.157; P=0.8919064755)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"XL_HDL_PL","Phospholipids in Very Large HDL","BC","1.037(95% CI:0.905-1.189; P=0.5985368964)","0.988(95% CI:0.964-1.013; P=0.3394808434)","0.991(95% CI:0.845-1.161; P=0.9070802127)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"XL_HDL_TG","Triglycerides in Very Large HDL","BC","1.088(95% CI:0.954-1.241; P=0.2100654022)","1.013(95% CI:0.99-1.036; P=0.2700926795)","1.071(95% CI:0.928-1.235; P=0.3499075141)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"XL_VLDL_C","Cholesterol in Very Large VLDL","BC","1.06(95% CI:0.925-1.214; P=0.4054395007)","1.017(95% CI:0.993-1.041; P=0.1728424738)","1.099(95% CI:0.944-1.28; P=0.2230095266)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"XL_VLDL_CE","Cholesteryl Esters in Very Large VLDL","BC","1.043(95% CI:0.909-1.196; P=0.5495058287)","1.015(95% CI:0.991-1.039; P=0.2237282872)","1.084(95% CI:0.93-1.264; P=0.3007446284)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"XL_VLDL_FC","Free Cholesterol in Very Large VLDL","BC","1.076(95% CI:0.943-1.229; P=0.2758270461)","1.018(95% CI:0.994-1.042; P=0.1373200005)","1.112(95% CI:0.958-1.289; P=0.1620936881)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"XL_VLDL_PL","Phospholipids in Very Large VLDL","BC","1.083(95% CI:0.95-1.235; P=0.2343077645)","1.018(95% CI:0.994-1.042; P=0.1345878987)","1.117(95% CI:0.964-1.295; P=0.1403490519)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"XL_VLDL_TG","Triglycerides in Very Large VLDL","BC","1.093(95% CI:0.96-1.244; P=0.1792546843)","1.02(95% CI:0.996-1.044; P=0.1033371523)","1.129(95% CI:0.976-1.307; P=0.1029928073)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"XS_VLDL_C","Cholesterol in Very Small VLDL","BC","0.969(95% CI:0.841-1.117; P=0.6649206315)","1.008(95% CI:0.985-1.031; P=0.5035309728)","0.99(95% CI:0.85-1.152; P=0.8954486359)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"XS_VLDL_CE","Cholesteryl Esters in Very Small VLDL","BC","0.96(95% CI:0.834-1.106; P=0.5722857316)","1.005(95% CI:0.983-1.028; P=0.6393265837)","0.981(95% CI:0.843-1.141; P=0.8029445691)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"XS_VLDL_FC","Free Cholesterol in Very Small VLDL","BC","0.991(95% CI:0.859-1.144; P=0.9041026663)","1.013(95% CI:0.99-1.037; P=0.2559931238)","1.008(95% CI:0.865-1.174; P=0.9225475396)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"XS_VLDL_PL","Phospholipids in Very Small VLDL","BC","1.017(95% CI:0.882-1.174; P=0.8133583738)","1.016(95% CI:0.993-1.039; P=0.1818423879)","1.03(95% CI:0.884-1.199; P=0.7052292426)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"XS_VLDL_TG","Triglycerides in Very Small VLDL","BC","1.073(95% CI:0.935-1.231; P=0.3153034106)","1.022(95% CI:0.998-1.046; P=0.0678261345)","1.073(95% CI:0.925-1.246; P=0.3534930465)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"XXL_VLDL_C","Cholesterol in Chylomicrons and Extremely Large VLDL","BC","1.104(95% CI:0.973-1.253; P=0.1259211739)","1.018(95% CI:0.995-1.042; P=0.1237671724)","1.124(95% CI:0.973-1.298; P=0.1111471584)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"XXL_VLDL_CE","Cholesteryl Esters in Chylomicrons and Extremely Large VLDL","BC","1.109(95% CI:0.976-1.26; P=0.1119615271)","1.018(95% CI:0.995-1.042; P=0.1276936132)","1.13(95% CI:0.978-1.306; P=0.0970864423)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"XXL_VLDL_FC","Free Cholesterol in Chylomicrons and Extremely Large VLDL","BC","1.094(95% CI:0.967-1.238; P=0.1552496693)","1.018(95% CI:0.995-1.042; P=0.1291243175)","1.11(95% CI:0.964-1.278; P=0.1483166143)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"XXL_VLDL_PL","Phospholipids in Chylomicrons and Extremely Large VLDL","BC","1.104(95% CI:0.978-1.245; P=0.1092751288)","1.017(95% CI:0.994-1.041; P=0.1526241852)","1.114(95% CI:0.97-1.28; P=0.1258182563)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"XXL_VLDL_TG","Triglycerides in Chylomicrons and Extremely Large VLDL","BC","1.119(95% CI:0.991-1.262; P=0.0685921184)","1.017(95% CI:0.994-1.041; P=0.1436356272)","1.133(95% CI:0.987-1.3; P=0.0762961097)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"Acetate","Acetate","BC_postmeno","0.843(95% CI:0.657-1.081; P=0.1786662293)","1.008(95% CI:0.985-1.032; P=0.4746389058)","0.771(95% CI:0.564-1.054; P=0.1034016487)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"Acetoacetate","Acetoacetate","BC_postmeno","1.065(95% CI:0.944-1.202; P=0.3042148151)","1.049(95% CI:1.026-1.073; P=0.0000250036)","1.056(95% CI:0.928-1.202; P=0.4076720294)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"Acetone","Acetone","BC_postmeno","1.001(95% CI:0.858-1.168; P=0.9915562665)","1.038(95% CI:1.016-1.06; P=0.0005195552)","1.008(95% CI:0.86-1.181; P=0.925959333)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"Ala","Alanine","BC_postmeno","1.147(95% CI:0.98-1.343; P=0.0882337684)","0.992(95% CI:0.966-1.018; P=0.5482068475)","1.221(95% CI:1.03-1.448; P=0.0213895241)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"Albumin","Albumin","BC_postmeno","0.86(95% CI:0.723-1.023; P=0.0880062343)","0.968(95% CI:0.942-0.994; P=0.0170693453)","0.931(95% CI:0.779-1.112; P=0.4295270478)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"ApoA1","Apolipoprotein A1","BC_postmeno","1.004(95% CI:0.846-1.193; P=0.9609209172)","1.004(95% CI:0.976-1.032; P=0.791808083)","0.961(95% CI:0.801-1.153; P=0.6680719847)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"ApoB","Apolipoprotein B","BC_postmeno","1.012(95% CI:0.856-1.196; P=0.8911297639)","1.035(95% CI:1.009-1.062; P=0.0081071796)","1.023(95% CI:0.859-1.22; P=0.7963361651)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"bOHbutyrate","3-Hydroxybutyrate","BC_postmeno","1.037(95% CI:0.893-1.205; P=0.630995712)","1.043(95% CI:1.018-1.069; P=0.0006170167)","1.032(95% CI:0.881-1.209; P=0.6942958875)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"Cholines","Total Cholines","BC_postmeno","1.032(95% CI:0.86-1.238; P=0.7380220481)","1.031(95% CI:1.004-1.06; P=0.0265579183)","1.015(95% CI:0.846-1.217; P=0.875741758)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"Citrate","Citrate","BC_postmeno","0.963(95% CI:0.787-1.178; P=0.7129983573)","1.028(95% CI:1.001-1.055; P=0.0388928579)","1.026(95% CI:0.871-1.208; P=0.758946848)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"Clinical_LDL_C","Clinical LDL Cholesterol","BC_postmeno","0.998(95% CI:0.844-1.18; P=0.9791717408)","1.03(95% CI:1.004-1.057; P=0.023867464)","0.996(95% CI:0.837-1.185; P=0.9662943932)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"Creatinine","Creatinine","BC_postmeno","1.013(95% CI:0.856-1.197; P=0.8827879531)","1(95% CI:0.974-1.027; P=0.9983125287)","0.999(95% CI:0.836-1.193; P=0.9898862682)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"DHA","Docosahexaenoic Acid","BC_postmeno","0.973(95% CI:0.824-1.148; P=0.7463616848)","1.018(95% CI:0.992-1.046; P=0.173526593)","0.926(95% CI:0.772-1.112; P=0.4105210516)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"Gln","Glutamine","BC_postmeno","1.017(95% CI:0.855-1.209; P=0.8508981486)","0.986(95% CI:0.96-1.013; P=0.3016619785)","1.018(95% CI:0.849-1.22; P=0.8476608803)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"Glucose","Glucose","BC_postmeno","1.015(95% CI:0.872-1.182; P=0.8437677273)","1.021(95% CI:0.995-1.048; P=0.1184695708)","1.075(95% CI:0.916-1.261; P=0.3755089392)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"Gly","Glycine","BC_postmeno","1.001(95% CI:0.853-1.174; P=0.9938452367)","0.96(95% CI:0.935-0.987; P=0.0033912102)","0.981(95% CI:0.824-1.169; P=0.8340748164)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"GlycA","Glycoprotein Acetyls","BC_postmeno","1.147(95% CI:0.963-1.365; P=0.1243812306)","1.068(95% CI:1.037-1.1; P=0.000010232)","1.179(95% CI:0.975-1.424; P=0.0891611305)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"HDL_C","HDL Cholesterol","BC_postmeno","0.992(95% CI:0.839-1.172; P=0.9229448703)","0.99(95% CI:0.962-1.019; P=0.5067531544)","0.919(95% CI:0.763-1.106; P=0.3702702393)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"HDL_CE","Cholesteryl Esters in HDL","BC_postmeno","0.984(95% CI:0.834-1.162; P=0.8518702584)","0.988(95% CI:0.96-1.016; P=0.4033130767)","0.912(95% CI:0.758-1.097; P=0.3266119441)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"HDL_FC","Free Cholesterol in HDL","BC_postmeno","1.016(95% CI:0.857-1.205; P=0.8551117636)","1(95% CI:0.972-1.029; P=0.998331098)","0.94(95% CI:0.781-1.13; P=0.509209921)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"HDL_L","Total Lipids in HDL","BC_postmeno","1.015(95% CI:0.854-1.205; P=0.8693494927)","0.999(95% CI:0.971-1.028; P=0.9344345163)","0.959(95% CI:0.799-1.152; P=0.6554982048)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"HDL_PL","Phospholipids in HDL","BC_postmeno","1.02(95% CI:0.859-1.211; P=0.8226905731)","1.003(95% CI:0.975-1.031; P=0.8567080874)","0.973(95% CI:0.812-1.167; P=0.7702575502)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"HDL_TG","Triglycerides in HDL","BC_postmeno","1.075(95% CI:0.913-1.265; P=0.3880891794)","1.033(95% CI:1.007-1.061; P=0.0129306177)","1.107(95% CI:0.937-1.308; P=0.2314304761)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"His","Histidine","BC_postmeno","1.093(95% CI:0.926-1.291; P=0.2919185715)","0.961(95% CI:0.935-0.988; P=0.0046696255)","1.141(95% CI:0.958-1.358; P=0.1389291195)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"IDL_C","Cholesterol in IDL","BC_postmeno","0.984(95% CI:0.834-1.163; P=0.8538218997)","1.025(95% CI:0.999-1.052; P=0.057003333)","0.957(95% CI:0.805-1.138; P=0.6208096)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"IDL_CE","Cholesteryl Esters in IDL","BC_postmeno","0.985(95% CI:0.834-1.164; P=0.862084791)","1.024(95% CI:0.998-1.05; P=0.0725928941)","0.958(95% CI:0.806-1.139; P=0.6282678269)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"IDL_FC","Free Cholesterol in IDL","BC_postmeno","0.966(95% CI:0.822-1.137; P=0.6810173702)","1.029(95% CI:1.003-1.055; P=0.029670877)","0.94(95% CI:0.791-1.117; P=0.4811040253)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"IDL_PL","Phospholipids in IDL","BC_postmeno","0.976(95% CI:0.826-1.152; P=0.7716367091)","1.028(95% CI:1.002-1.055; P=0.0317649106)","0.962(95% CI:0.809-1.145; P=0.6650330087)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"IDL_TG","Triglycerides in IDL","BC_postmeno","1.085(95% CI:0.919-1.281; P=0.3359883604)","1.041(95% CI:1.014-1.068; P=0.0023066167)","1.087(95% CI:0.919-1.287; P=0.3279644394)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"Ile","Isoleucine","BC_postmeno","1.042(95% CI:0.896-1.211; P=0.5920929128)","1.031(95% CI:1.005-1.057; P=0.0188930572)","1.098(95% CI:0.932-1.293; P=0.263655494)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"L_HDL_C","Cholesterol in Large HDL","BC_postmeno","0.99(95% CI:0.839-1.169; P=0.9089331142)","0.98(95% CI:0.953-1.009; P=0.1766133071)","0.894(95% CI:0.739-1.08; P=0.2440560385)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"L_HDL_CE","Cholesteryl Esters in Large HDL","BC_postmeno","0.987(95% CI:0.836-1.165; P=0.8776633407)","0.979(95% CI:0.951-1.008; P=0.1472355465)","0.889(95% CI:0.735-1.076; P=0.2264992398)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"L_HDL_FC","Free Cholesterol in Large HDL","BC_postmeno","1.005(95% CI:0.851-1.187; P=0.9500062258)","0.986(95% CI:0.958-1.015; P=0.3331125537)","0.905(95% CI:0.749-1.094; P=0.3034945554)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"L_HDL_PL","Phospholipids in Large HDL","BC_postmeno","1.008(95% CI:0.854-1.191; P=0.9215591223)","0.986(95% CI:0.958-1.015; P=0.3333859875)","0.92(95% CI:0.763-1.108; P=0.3792289602)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"L_HDL_TG","Triglycerides in Large HDL","BC_postmeno","1.056(95% CI:0.893-1.249; P=0.5249283593)","1.018(95% CI:0.991-1.044; P=0.1901630534)","1.037(95% CI:0.878-1.225; P=0.6686740323)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"L_LDL_C","Cholesterol in Large LDL","BC_postmeno","0.978(95% CI:0.829-1.155; P=0.7972466945)","1.03(95% CI:1.004-1.057; P=0.0249425059)","0.98(95% CI:0.824-1.166; P=0.8235943125)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"L_LDL_CE","Cholesteryl Esters in Large LDL","BC_postmeno","0.979(95% CI:0.829-1.156; P=0.8014998742)","1.032(95% CI:1.006-1.059; P=0.01724925)","0.987(95% CI:0.829-1.175; P=0.8847567766)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"L_LDL_FC","Free Cholesterol in Large LDL","BC_postmeno","0.963(95% CI:0.819-1.132; P=0.6462375574)","1.022(95% CI:0.997-1.049; P=0.0887841396)","0.949(95% CI:0.8-1.126; P=0.5482637638)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"L_LDL_PL","Phospholipids in Large LDL","BC_postmeno","0.985(95% CI:0.835-1.161; P=0.8534110128)","1.03(95% CI:1.004-1.057; P=0.0217557111)","0.983(95% CI:0.827-1.17; P=0.8500694282)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"L_LDL_TG","Triglycerides in Large LDL","BC_postmeno","1.108(95% CI:0.94-1.306; P=0.2219755882)","1.042(95% CI:1.016-1.07; P=0.0015972264)","1.107(95% CI:0.936-1.308; P=0.2353907495)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"L_VLDL_C","Cholesterol in Large VLDL","BC_postmeno","1.072(95% CI:0.913-1.257; P=0.3968475764)","1.04(95% CI:1.013-1.068; P=0.0035055885)","1.144(95% CI:0.962-1.361; P=0.128154724)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"L_VLDL_CE","Cholesteryl Esters in Large VLDL","BC_postmeno","1.055(95% CI:0.898-1.238; P=0.5166346161)","1.038(95% CI:1.011-1.066; P=0.0053380774)","1.12(95% CI:0.942-1.332; P=0.1995820024)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"L_VLDL_FC","Free Cholesterol in Large VLDL","BC_postmeno","1.091(95% CI:0.934-1.275; P=0.2728840398)","1.04(95% CI:1.013-1.068; P=0.0031920683)","1.168(95% CI:0.986-1.383; P=0.0720187504)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"L_VLDL_PL","Phospholipids in Large VLDL","BC_postmeno","1.095(95% CI:0.938-1.279; P=0.2484907213)","1.039(95% CI:1.012-1.066; P=0.0048171089)","1.173(95% CI:0.991-1.387; P=0.0633511212)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
